target,group,feature,lag_weeks,corr,abs_corr,n_obs
Containers,world,local_operability_index,3,0.08858626168691167,0.08858626168691167,219
Containers,world,overall_world_risk_index,4,0.1103408770596783,0.1103408770596783,218
Containers,internal,packed_binhits_per_vydejka,4,0.12273672851194153,0.12273672851194153,218
Containers,internal,packed_bridge_day,0,0.13837769045446846,0.13837769045446846,222
Containers,internal,packed_cartons_count,1,0.33304759740959944,0.33304759740959944,221
Containers,internal,packed_cartons_per_pallet,2,0.11852039252451382,0.11852039252451382,220
Containers,internal,packed_days_to_month_end,0,-0.40458864703092545,0.40458864703092545,222
Containers,internal,packed_first_business_day,3,0.2754932868123078,0.2754932868123078,219
Containers,internal,packed_gross_tons,0,0.2970109205041744,0.2970109205041744,222
Containers,internal,packed_is_business_day,0,0.19815303255413794,0.19815303255413794,222
Containers,internal,packed_is_month_end,4,0.22127860671990643,0.22127860671990643,218
Containers,internal,packed_is_month_start,4,0.20252028648173429,0.20252028648173429,218
Containers,internal,packed_last_business_day,4,0.31313718664573453,0.31313718664573453,218
Containers,internal,packed_number_of_workdays_in_month,2,0.169074274180329,0.169074274180329,220
Containers,internal,packed_number_of_workdays_in_week,1,0.24525850460145945,0.24525850460145945,221
Containers,internal,packed_observed_days,1,0.22581063228465142,0.22581063228465142,221
Containers,internal,packed_pallets_count,0,0.24188151484144899,0.24188151484144899,222
Containers,internal,packed_tons_per_pallet,2,0.10472225893530365,0.10472225893530365,220
Containers,internal,packed_vydejky_unique,1,0.23178883442771672,0.23178883442771672,221
Containers,internal,packed_workday_in_month,0,0.4518034340702781,0.4518034340702781,222
Containers,world,rwi_north_adjusted,1,-0.08408244457905767,0.08408244457905767,221
Containers,world,rwi_north_adjusted_13w_pct,1,-0.06647131070386224,0.06647131070386224,221
Containers,world,rwi_north_adjusted_4w_pct,1,-0.07493143768287644,0.07493143768287644,221
Containers,world,rwi_north_original,1,-0.05739841387100779,0.05739841387100779,221
Containers,world,rwi_north_original_13w_pct,0,0.1211370552544442,0.1211370552544442,222
Containers,world,rwi_north_original_4w_pct,0,0.03924414977572363,0.03924414977572363,222
Containers,world,rwi_north_trend,0,-0.07413244563496522,0.07413244563496522,222
Containers,world,rwi_north_trend_13w_pct,0,-0.049781294710109864,0.049781294710109864,222
Containers,world,rwi_north_trend_4w_pct,1,-0.04170291173175051,0.04170291173175051,221
Containers,world,rwi_total_adjusted,1,0.06125166781695835,0.06125166781695835,221
Containers,world,rwi_total_adjusted_13w_pct,0,0.12157644861600778,0.12157644861600778,222
Containers,world,rwi_total_adjusted_4w_pct,4,0.09756395509001346,0.09756395509001346,218
Containers,world,rwi_total_original,1,-0.031136590188924142,0.031136590188924142,221
Containers,world,rwi_total_original_13w_pct,2,0.0655577519064579,0.0655577519064579,220
Containers,world,rwi_total_original_4w_pct,0,-0.06442341065853573,0.06442341065853573,222
Containers,world,rwi_total_trend,0,0.04680215233325607,0.04680215233325607,222
Containers,world,rwi_total_trend_13w_pct,1,0.014564094840654884,0.014564094840654884,221
Containers,world,rwi_total_trend_4w_pct,1,0.10041349432116803,0.10041349432116803,221
Containers,world,vix,3,0.03699986804418955,0.03699986804418955,219
Containers,world,vix_13w_pct,1,0.07949363779390675,0.07949363779390675,221
Containers,world,vix_4w_pct,3,0.06366752251616942,0.06366752251616942,219
Containers,internal,warehouse_pressure_index,0,0.37729429091180317,0.37729429091180317,222
Containers,world,welding_input_price_index,4,0.08810391438024301,0.08810391438024301,218
Containers,warehouse,wh_handling_in_qty,2,0.24803296191949173,0.24803296191949173,63
Containers,warehouse,wh_handling_out_qty,3,0.20685476293886573,0.20685476293886573,62
Containers,warehouse,wh_inbound_articles,4,-0.11610762581729003,0.11610762581729003,217
Containers,warehouse,wh_inbound_avizo,4,-0.11232775969598982,0.11232775969598982,217
Containers,warehouse,wh_inbound_cbm,2,0.15492447917855753,0.15492447917855753,217
Containers,warehouse,wh_inbound_consumables_gross_kg,2,0.35762575261135743,0.35762575261135743,215
Containers,warehouse,wh_inbound_docs,4,-0.11224358017796125,0.11224358017796125,217
Containers,warehouse,wh_inbound_equipment_gross_kg,1,0.2207351160230634,0.2207351160230634,215
Containers,warehouse,wh_inbound_gross_kg,2,0.13915266943208135,0.13915266943208135,217
Containers,warehouse,wh_inbound_lines,1,0.13803092987228266,0.13803092987228266,217
Containers,warehouse,wh_inbound_other_gross_kg,2,0.20459151055897645,0.20459151055897645,215
Containers,warehouse,wh_inbound_qty,1,0.046927492097781,0.046927492097781,217
Containers,warehouse,wh_inbound_unknown_gross_kg,2,0.2690910867938713,0.2690910867938713,215
Containers,warehouse,wh_net_flow_cbm,0,-0.3100502408525307,0.3100502408525307,221
Containers,warehouse,wh_net_flow_gross_kg,0,-0.29601816547247767,0.29601816547247767,221
Containers,warehouse,wh_observed_days,0,-0.04529421492108202,0.04529421492108202,221
Containers,warehouse,wh_outbound_cbm,0,0.5427232178438445,0.5427232178438445,221
Containers,warehouse,wh_outbound_docs,1,0.3370048359237001,0.3370048359237001,220
Containers,warehouse,wh_outbound_full_picks,0,0.12869049561808196,0.12869049561808196,221
Containers,warehouse,wh_outbound_gross_kg,0,0.5534137781094312,0.5534137781094312,221
Containers,warehouse,wh_outbound_load_units,0,0.48647610467715,0.48647610467715,221
Containers,warehouse,wh_outbound_orders,1,0.3370109132007599,0.3370109132007599,220
Containers,warehouse,wh_outbound_partial_picks,4,-0.05559281620664588,0.05559281620664588,217
Containers,warehouse,wh_outbound_picks,0,0.058942942743010644,0.058942942743010644,221
Containers,warehouse,wh_outbound_qty,0,0.07177825777784556,0.07177825777784556,221
Containers,warehouse,wh_packing_gross_kg,0,0.40871903523887393,0.40871903523887393,221
Containers,warehouse,wh_packing_lines,0,0.2839115175012634,0.2839115175012634,221
Containers,warehouse,wh_packing_net_kg,0,0.3054363659957215,0.3054363659957215,221
Containers,warehouse,wh_packing_orders,1,0.33962578382178843,0.33962578382178843,220
Containers,warehouse,wh_packing_pallets,0,0.26364224508771356,0.26364224508771356,221
Containers,warehouse,wh_packing_volume_dm3,0,0.3116325848220828,0.3116325848220828,221
Containers,warehouse,wh_wrapping_qty,3,0.22128176961137316,0.22128176961137316,62
Trips total,world,brent,4,-0.22006749072126283,0.22006749072126283,218
Trips total,world,brent_13w_pct,0,0.20332499549936248,0.20332499549936248,222
Trips total,world,brent_4w_pct,2,0.2124042423808752,0.2124042423808752,220
Trips total,world,container_market_index,4,0.19449471900359724,0.19449471900359724,218
Trips total,world,container_stress_index,0,0.21408934752518188,0.21408934752518188,222
Trips total,world,copper,1,0.33520404640379836,0.33520404640379836,221
Trips total,world,copper_13w_pct,1,0.23237206785504574,0.23237206785504574,221
Trips total,world,copper_4w_pct,4,0.17887395412568488,0.17887395412568488,218
Trips total,world,cz_diesel_price,4,-0.27665153355513294,0.27665153355513294,218
Trips total,world,cz_diesel_price_13w_pct,0,0.06357814008300147,0.06357814008300147,222
Trips total,world,cz_diesel_price_4w_pct,0,0.23403920026864666,0.23403920026864666,222
Trips total,world,de_diesel_price,4,-0.20322888825099752,0.20322888825099752,218
Trips total,world,de_diesel_price_13w_pct,1,0.14462043135821195,0.14462043135821195,221
Trips total,world,de_diesel_price_4w_pct,1,0.22983470069344322,0.22983470069344322,221
Trips total,world,de_ppi_c24_c25,0,0.07250907289023127,0.07250907289023127,222
Trips total,world,de_ppi_c24_c25_13w_pct,1,0.10454071194714379,0.10454071194714379,221
Trips total,world,de_ppi_c24_c25_4w_pct,4,0.13369492178186834,0.13369492178186834,218
Trips total,world,de_prod_c24_c25,1,-0.32502052968604933,0.32502052968604933,221
Trips total,world,de_prod_c24_c25_13w_pct,1,-0.2979006260893605,0.2979006260893605,221
Trips total,world,de_prod_c24_c25_4w_pct,3,-0.16652299512935262,0.16652299512935262,219
Trips total,world,de_prod_c25,1,-0.35140300275249614,0.35140300275249614,221
Trips total,world,de_prod_c25_13w_pct,3,-0.346498375953591,0.346498375953591,219
Trips total,world,de_prod_c25_4w_pct,3,-0.2502555751510171,0.2502555751510171,219
Trips total,world,de_prod_c28,2,-0.25389061051967676,0.25389061051967676,220
Trips total,world,de_prod_c28_13w_pct,3,-0.13187174720674005,0.13187174720674005,219
Trips total,world,de_prod_c28_4w_pct,1,0.04062185656170702,0.04062185656170702,221
Trips total,world,de_prod_c29,4,-0.035453430912295844,0.035453430912295844,218
Trips total,world,de_prod_c29_13w_pct,4,-0.08285229263763724,0.08285229263763724,218
Trips total,world,de_prod_c29_4w_pct,3,0.15267913705190533,0.15267913705190533,219
Trips total,world,ea_ppi_mig_ing,4,-0.2140547337999937,0.2140547337999937,218
Trips total,world,ea_ppi_mig_ing_13w_pct,0,-0.029543852238202908,0.029543852238202908,222
Trips total,world,ea_ppi_mig_ing_4w_pct,0,-0.10466395745033191,0.10466395745033191,222
Trips total,world,ea_prod_c25,1,-0.2925721128053429,0.2925721128053429,221
Trips total,world,ea_prod_c25_13w_pct,3,-0.18847535383236924,0.18847535383236924,219
Trips total,world,ea_prod_c25_4w_pct,3,-0.14659492662793275,0.14659492662793275,219
Trips total,world,ea_prod_mig_cag,1,-0.12959227354942665,0.12959227354942665,221
Trips total,world,ea_prod_mig_cag_13w_pct,0,-0.1317222499072429,0.1317222499072429,222
Trips total,world,ea_prod_mig_cag_4w_pct,4,0.080492906278126,0.080492906278126,218
Trips total,world,ea_prod_mig_ing,0,-0.2222716160007914,0.2222716160007914,222
Trips total,world,ea_prod_mig_ing_13w_pct,1,0.18674403478638846,0.18674403478638846,221
Trips total,world,ea_prod_mig_ing_4w_pct,4,0.2047145380207885,0.2047145380207885,218
Trips total,world,energy_stress_index,1,0.2518347264478659,0.2518347264478659,221
Trips total,world,esab_close,0,0.25431548532658904,0.25431548532658904,222
Trips total,world,esab_close_13w_pct,0,-0.0867919169428132,0.0867919169428132,222
Trips total,world,esab_close_4w_pct,0,-0.07944311494373729,0.07944311494373729,222
Trips total,world,eu_diesel_price,4,-0.2687886781449195,0.2687886781449195,218
Trips total,world,eu_diesel_price_13w_pct,0,0.09351747031681881,0.09351747031681881,222
Trips total,world,eu_diesel_price_4w_pct,0,0.2587783606411339,0.2587783606411339,222
Trips total,world,eu_gas,4,-0.2177000813535881,0.2177000813535881,218
Trips total,world,eu_gas_13w_pct,2,-0.0742854967612205,0.0742854967612205,220
Trips total,world,eu_gas_4w_pct,1,0.1254231572775936,0.1254231572775936,221
Trips total,world,eur_diesel_price,4,-0.2668092440694815,0.2668092440694815,218
Trips total,world,eur_diesel_price_13w_pct,0,0.10392236494899737,0.10392236494899737,222
Trips total,world,eur_diesel_price_4w_pct,0,0.2631127811515221,0.2631127811515221,222
Trips total,world,europe_demand_index,4,0.09020758471144762,0.09020758471144762,218
Trips total,world,export_risk_index,4,0.27416330778660797,0.27416330778660797,218
Trips total,world,geo_event_index,1,0.201326213017426,0.201326213017426,221
Trips total,world,gscpi,0,-0.1681092780450023,0.1681092780450023,222
Trips total,world,gscpi_13w_pct,0,0.09736055438681068,0.09736055438681068,222
Trips total,world,gscpi_4w_delta,2,-0.024079781619574945,0.024079781619574945,220
Trips total,world,gscpi_4w_pct,4,-0.055822634823356324,0.055822634823356324,218
Trips total,world,gscpi_pub_safe,0,-0.13958240401158684,0.13958240401158684,222
Trips total,world,gscpi_pub_safe_4w_delta,4,0.16521188798484135,0.16521188798484135,218
Trips total,world,industry_demand_index,3,-0.1992233420043934,0.1992233420043934,219
Trips total,internal,loaded_bridge_day,0,0.42969851629451905,0.42969851629451905,222
Trips total,internal,loaded_container_share,1,-0.17948789794791883,0.17948789794791883,221
Trips total,internal,loaded_days_to_month_end,4,-0.15104189919359154,0.15104189919359154,218
Trips total,internal,loaded_europe_share,0,0.5239708263770082,0.5239708263770082,222
Trips total,internal,loaded_expected_days,0,0.35493901704874253,0.35493901704874253,222
Trips total,internal,loaded_export_share,1,-0.3501567322260319,0.3501567322260319,221
Trips total,internal,loaded_first_business_day,0,-0.11212484424029966,0.11212484424029966,222
Trips total,internal,loaded_gross_tons,0,0.925611508282591,0.925611508282591,222
Trips total,internal,loaded_is_business_day,0,0.6483520422371287,0.6483520422371287,222
Trips total,internal,loaded_is_month_end,3,0.08455738487287805,0.08455738487287805,219
Trips total,internal,loaded_is_month_start,4,-0.13260051623171248,0.13260051623171248,218
Trips total,internal,loaded_last_business_day,3,0.09424595193950291,0.09424595193950291,219
Trips total,internal,loaded_number_of_workdays_in_month,0,0.5384469850191256,0.5384469850191256,222
Trips total,internal,loaded_number_of_workdays_in_week,0,0.6073823966121303,0.6073823966121303,222
Trips total,internal,loaded_observed_days,0,0.6985162532207547,0.6985162532207547,222
Trips total,internal,loaded_orders_nunique,0,0.894732441307087,0.894732441307087,222
Trips total,internal,loaded_orders_per_trip,1,0.42192019843504613,0.42192019843504613,221
Trips total,internal,loaded_tons_per_trip,0,0.4326376236440177,0.4326376236440177,222
Trips total,internal,loaded_trips_europe,0,0.9511509787793627,0.9511509787793627,222
Trips total,internal,loaded_trips_export,0,0.7142865269531739,0.7142865269531739,222
Trips total,internal,loaded_workday_in_month,0,0.2240464500817194,0.2240464500817194,222
Trips total,world,local_operability_index,2,-0.052919233254646064,0.052919233254646064,220
Trips total,world,overall_world_risk_index,1,0.2319752821792771,0.2319752821792771,221
Trips total,internal,packed_binhits_per_vydejka,0,-0.16612026988996706,0.16612026988996706,222
Trips total,internal,packed_bridge_day,0,0.42845316226294433,0.42845316226294433,222
Trips total,internal,packed_cartons_count,0,0.7672028680899161,0.7672028680899161,222
Trips total,internal,packed_cartons_per_pallet,2,0.19523133342936133,0.19523133342936133,220
Trips total,internal,packed_days_to_month_end,4,-0.15334331357941985,0.15334331357941985,218
Trips total,internal,packed_first_business_day,0,-0.11212484424029966,0.11212484424029966,222
Trips total,internal,packed_gross_tons,0,0.7340739238190284,0.7340739238190284,222
Trips total,internal,packed_is_business_day,0,0.620719627147961,0.620719627147961,222
Trips total,internal,packed_is_month_end,0,0.11749545571367269,0.11749545571367269,222
Trips total,internal,packed_is_month_start,0,-0.10075234111375964,0.10075234111375964,222
Trips total,internal,packed_last_business_day,3,0.09424595193950291,0.09424595193950291,219
Trips total,internal,packed_number_of_workdays_in_month,0,0.3920260457045442,0.3920260457045442,222
Trips total,internal,packed_number_of_workdays_in_week,0,0.5639915475724181,0.5639915475724181,222
Trips total,internal,packed_observed_days,0,0.5077240909945769,0.5077240909945769,222
Trips total,internal,packed_pallets_count,0,0.5877973628919873,0.5877973628919873,222
Trips total,internal,packed_tons_per_pallet,4,0.2039238204413679,0.2039238204413679,218
Trips total,internal,packed_vydejky_unique,0,0.4669181297358737,0.4669181297358737,222
Trips total,internal,packed_workday_in_month,0,0.27242908713551545,0.27242908713551545,222
Trips total,world,rwi_north_adjusted,3,0.11657819551396581,0.11657819551396581,219
Trips total,world,rwi_north_adjusted_13w_pct,0,-0.08974930121074344,0.08974930121074344,222
Trips total,world,rwi_north_adjusted_4w_pct,3,0.09439854541390442,0.09439854541390442,219
Trips total,world,rwi_north_original,2,0.08000246302067598,0.08000246302067598,220
Trips total,world,rwi_north_original_13w_pct,0,0.09975773076695929,0.09975773076695929,222
Trips total,world,rwi_north_original_4w_pct,2,0.0915884123468821,0.0915884123468821,220
Trips total,world,rwi_north_trend,3,0.1860358683939759,0.1860358683939759,219
Trips total,world,rwi_north_trend_13w_pct,4,0.06970558012057429,0.06970558012057429,218
Trips total,world,rwi_north_trend_4w_pct,4,-0.031321531267061525,0.031321531267061525,218
Trips total,world,rwi_total_adjusted,1,0.3154506933348171,0.3154506933348171,221
Trips total,world,rwi_total_adjusted_13w_pct,1,0.21983080846967795,0.21983080846967795,221
Trips total,world,rwi_total_adjusted_4w_pct,4,0.1921976597023856,0.1921976597023856,218
Trips total,world,rwi_total_original,1,0.18173583257877154,0.18173583257877154,221
Trips total,world,rwi_total_original_13w_pct,1,0.044574982241963115,0.044574982241963115,221
Trips total,world,rwi_total_original_4w_pct,4,-0.04365488226432482,0.04365488226432482,218
Trips total,world,rwi_total_trend,1,0.2876985118939016,0.2876985118939016,221
Trips total,world,rwi_total_trend_13w_pct,1,0.18108663087686633,0.18108663087686633,221
Trips total,world,rwi_total_trend_4w_pct,1,0.18969839587863277,0.18969839587863277,221
Trips total,world,vix,4,-0.03445766551324912,0.03445766551324912,218
Trips total,world,vix_13w_pct,0,0.19794184858041172,0.19794184858041172,222
Trips total,world,vix_4w_pct,4,0.16383205600449285,0.16383205600449285,218
Trips total,internal,warehouse_pressure_index,0,0.9020685209424727,0.9020685209424727,222
Trips total,world,welding_input_price_index,1,0.21595159075512296,0.21595159075512296,221
Trips total,warehouse,wh_handling_in_qty,1,0.3756245340879345,0.3756245340879345,64
Trips total,warehouse,wh_handling_out_qty,1,0.3643714984054038,0.3643714984054038,64
Trips total,warehouse,wh_inbound_articles,0,0.4423681543799476,0.4423681543799476,217
Trips total,warehouse,wh_inbound_avizo,0,0.4441249214442877,0.4441249214442877,217
Trips total,warehouse,wh_inbound_cbm,0,0.44549310488562704,0.44549310488562704,217
Trips total,warehouse,wh_inbound_consumables_gross_kg,0,0.6808950849030107,0.6808950849030107,215
Trips total,warehouse,wh_inbound_docs,0,0.4444193211159265,0.4444193211159265,217
Trips total,warehouse,wh_inbound_equipment_gross_kg,0,0.48937376308472597,0.48937376308472597,215
Trips total,warehouse,wh_inbound_gross_kg,0,0.4561064046630916,0.4561064046630916,217
Trips total,warehouse,wh_inbound_lines,0,0.4704531031929091,0.4704531031929091,217
Trips total,warehouse,wh_inbound_other_gross_kg,0,0.20948549626274574,0.20948549626274574,215
Trips total,warehouse,wh_inbound_qty,0,0.3009371063470052,0.3009371063470052,217
Trips total,warehouse,wh_inbound_unknown_gross_kg,0,0.547299060635275,0.547299060635275,215
Trips total,warehouse,wh_net_flow_cbm,0,-0.13981723534592008,0.13981723534592008,221
Trips total,warehouse,wh_net_flow_gross_kg,0,-0.12256732419663235,0.12256732419663235,221
Trips total,warehouse,wh_observed_days,0,-0.0930759114660666,0.0930759114660666,221
Trips total,warehouse,wh_outbound_cbm,0,0.9120417472754112,0.9120417472754112,221
Trips total,warehouse,wh_outbound_docs,0,0.8822711594279563,0.8822711594279563,221
Trips total,warehouse,wh_outbound_full_picks,4,-0.16293716722576948,0.16293716722576948,217
Trips total,warehouse,wh_outbound_gross_kg,0,0.9147203627620936,0.9147203627620936,221
Trips total,warehouse,wh_outbound_load_units,0,0.942985174458539,0.942985174458539,221
Trips total,warehouse,wh_outbound_orders,0,0.8822497150167076,0.8822497150167076,221
Trips total,warehouse,wh_outbound_partial_picks,4,-0.14848386948968842,0.14848386948968842,217
Trips total,warehouse,wh_outbound_picks,4,-0.1543891590415638,0.1543891590415638,217
Trips total,warehouse,wh_outbound_qty,0,0.12226262412053973,0.12226262412053973,221
Trips total,warehouse,wh_packing_gross_kg,0,0.7487389344184778,0.7487389344184778,221
Trips total,warehouse,wh_packing_lines,0,0.6887559426123694,0.6887559426123694,221
Trips total,warehouse,wh_packing_net_kg,0,0.5121675057993716,0.5121675057993716,221
Trips total,warehouse,wh_packing_orders,0,0.8791247553514382,0.8791247553514382,221
Trips total,warehouse,wh_packing_pallets,0,0.4879859667210098,0.4879859667210098,221
Trips total,warehouse,wh_packing_volume_dm3,0,0.6103527440802672,0.6103527440802672,221
Trips total,warehouse,wh_wrapping_qty,1,0.40475340275306076,0.40475340275306076,64
